ID,N_VICTIMAS,FECHA,AAAA,MM,DD,HORA,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,VICTIMA,ACUSADO,ID_hecho,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,AÑO,DIA_SEMANA,Categoria_Participante,FALLECIMIENTO_MISMO_DIA
2020-0074,1,2020-12-20,2020,12,20,21:00:00,21,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,BOGOTA y NAZCA AV.,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,2020-0074,CONDUCTOR,MASCULINO,39,2020-12-20,2020,Sunday,AUTO,1
2020-0075,1,2020-12-23,2020,12,23,14:00:00,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y 9 DE JULIO AV.,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,2020-0075,PEATON,MASCULINO,23,2020-12-23,2020,Wednesday,PEATON,1
2020-0076,1,2020-12-24,2020,12,24,12:30:00,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,ALVAREZ JONTE AV. y CHIVILCOY,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,2020-0076,CONDUCTOR,FEMENINO,78,2021-01-17,2020,Thursday,AUTO,0
2020-0077,2,2020-12-25,2020,12,25,06:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,2020-0077,CONDUCTOR,FEMENINO,30,2020-12-25,2020,Friday,MOTO,1
2020-0077,2,2020-12-25,2020,12,25,06:40:00,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,2020-0077,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25,2020,Friday,MOTO,1
2020-0078,1,2020-12-25,2020,12,25,05:50:00,5,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL 1118,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020-0078,CICLISTA,MASCULINO,26,2020-12-25,2020,Friday,BICICLETA,1
2020-0079,1,2020-12-27,2020,12,27,04:15:00,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020-0079,CONDUCTOR,MASCULINO,28,2020-12-27,2020,Sunday,MOTO,1
2021-0001,1,2021-01-06,2021,1,6,18:00:00,18,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU FRONDIZI KM. 3,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,2021-0001,CONDUCTOR,MASCULINO,36,2021-01-06,2021,Wednesday,MOTO,1
2021-0002,1,2021-01-07,2021,1,7,10:20:00,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.","CASTRO, EMILIO AV. y MURGUIONDO",9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,2021-0002,CONDUCTOR,FEMENINO,47,2021-01-07,2021,Thursday,MOTO,1
2021-0003,1,2021-01-10,2021,1,10,07:40:00,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO KM. 3.7,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0003,CONDUCTOR,MASCULINO,27,2021-01-10,2021,Sunday,MOTO,1
2021-0004,1,2021-01-11,2021,1,11,09:12:18,9,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,CASEROS AV. y GUARANI,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,2021-0004,PEATON,FEMENINO,61,2021-01-11,2021,Monday,PEATON,1
2021-0005,1,2021-01-11,2021,1,11,21:30:00,21,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 3800",9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,2021-0005,PEATON,MASCULINO,73,2021-01-14,2021,Monday,PEATON,0
2021-0006,1,2021-01-12,2021,1,12,21:00:00,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,2021-0006,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12,2021,Tuesday,MOTO,1
2021-0007,1,2021-01-18,2021,1,18,10:00:00,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,2021-0007,CONDUCTOR,MASCULINO,84,2021-01-26,2021,Monday,MOTO,0
2021-0008,1,2021-01-22,2021,1,22,23:30:00,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0008,PEATON,MASCULINO,28,2021-01-22,2021,Friday,PEATON,1
2021-0009,1,2021-01-23,2021,1,23,05:30:00,5,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0009,CONDUCTOR,MASCULINO,31,2021-01-23,2021,Saturday,MOTO,1
2021-0010,1,2021-01-23,2021,1,23,08:00:00,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO-AUTO,MOTO,AUTO,2021-0010,CONDUCTOR,MASCULINO,28,2021-01-23,2021,Saturday,MOTO,1
2021-0011,1,2021-01-27,2021,1,27,01:04:26,1,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,2021-0011,PEATON,MASCULINO,21,2021-01-27,2021,Wednesday,PEATON,1
2021-0012,1,2021-01-29,2021,1,29,20:07:22,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,2021-0012,PEATON,MASCULINO,42,2021-01-29,2021,Friday,PEATON,1
2021-0013,1,2021-01-31,2021,1,31,06:10:00,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0013,CONDUCTOR,MASCULINO,41,2021-01-31,2021,Sunday,MOTO,1
2021-0014,1,2021-02-02,2021,2,2,00:50:00,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,2021-0014,PEATON,MASCULINO,28,2021-02-18,2021,Tuesday,PEATON,0
2021-0015,1,2021-02-06,2021,2,6,03:05:00,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.5972499,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0015,CONDUCTOR,MASCULINO,26,2021-02-06,2021,Saturday,MOTO,1
2021-0016,1,2021-02-14,2021,2,14,05:50:00,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021-0016,CONDUCTOR,MASCULINO,22,2021-02-14,2021,Sunday,AUTO,1
2021-0017,1,2021-02-17,2021,2,17,04:10:00,4,SALTA Y CASEROS AV.,AVENIDA,SALTA,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,2021-0017,CONDUCTOR,MASCULINO,33,2021-02-17,2021,Wednesday,MOTO,1
2021-0018,1,2021-02-20,2021,2,20,19:00:00,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,2021-0018,PEATON,MASCULINO,36,2021-03-08,2021,Saturday,PEATON,0
2021-0019,1,2021-02-21,2021,2,21,01:20:00,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0019,CONDUCTOR,MASCULINO,30,2021-02-21,2021,Sunday,MOTO,1
2021-0020,1,2021-02-21,2021,2,21,15:00:00,15,POTOSI Y GASCON,CALLE,POTOSI,POTOSI y GASCON,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,2021-0020,PEATON,FEMENINO,42,2021-02-21,2021,Sunday,PEATON,1
2021-0021,1,2021-02-26,2021,2,26,05:30:00,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO","YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0021,CONDUCTOR,MASCULINO,39,2021-03-04,2021,Friday,MOTO,0
2021-0022,1,2021-02-28,2021,2,28,12:00:00,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,AUTO,2021-0022,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06,2021,Sunday,PASAJEROS,0
2021-0023,1,2021-03-01,2021,3,1,09:20:00,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,SD,4,,,MOTO-CARGAS,MOTO,CARGAS,2021-0023,CONDUCTOR,MASCULINO,24,2021-03-01,2021,Monday,MOTO,1
2021-0024,1,2021-03-03,2021,3,3,16:30:00,16,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,2021-0024,CICLISTA,MASCULINO,5,2021-03-03,2021,Wednesday,BICICLETA,1
2021-0025,1,2021-03-11,2021,3,11,03:45:00,3,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,2021-0025,CONDUCTOR,MASCULINO,37,2021-03-11,2021,Thursday,MOTO,1
2021-0026,1,2021-03-15,2021,3,15,02:35:00,2,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0026,CONDUCTOR,MASCULINO,36,2021-03-15,2021,Monday,MOTO,1
2021-0027,1,2021-03-16,2021,3,16,15:30:00,15,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,2021-0027,CONDUCTOR,FEMENINO,19,2021-03-16,2021,Tuesday,MOTO,1
2021-0028,1,2021-03-29,2021,3,29,17:20:00,17,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,"COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0028,PEATON,MASCULINO,42,2021-03-29,2021,Monday,PEATON,1
2021-0029,1,2021-03-31,2021,3,31,18:05:00,18,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,2021-0029,CONDUCTOR,MASCULINO,26,2021-04-02,2021,Wednesday,AUTO,0
2021-0030,1,2021-04-03,2021,4,3,18:30:00,18,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0030,PEATON,MASCULINO,36,2021-04-07,2021,Saturday,PEATON,0
2021-0031,1,2021-04-07,2021,4,7,10:29:00,10,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,2021-0031,PEATON,FEMENINO,68,2021-04-11,2021,Wednesday,PEATON,0
2021-0032,1,2021-04-10,2021,4,10,19:55:00,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.","CANTILO, INT. y GUIRALDES, INT.",13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,2021-0032,PEATON,MASCULINO,60,2021-04-29,2021,Saturday,PEATON,0
2021-0033,1,2021-04-14,2021,4,14,17:50:00,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021-0033,CONDUCTOR,MASCULINO,33,2021-04-14,2021,Wednesday,AUTO,1
2021-0034,1,2021-04-19,2021,4,19,14:40:00,14,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,2021-0034,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2021-04-19,2021,Monday,MOTO,1
2021-0035,1,2021-05-03,2021,5,3,09:20:00,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA","JANER, ANA MARIA y LAFUENTE AV.",8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,2021-0035,CONDUCTOR,MASCULINO,24,2021-05-03,2021,Monday,MOTO,1
2021-0036,1,2021-05-09,2021,5,9,06:00:00,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0036,CONDUCTOR,MASCULINO,36,2021-05-09,2021,Sunday,MOTO,1
2021-0037,1,2021-05-11,2021,5,11,07:10:00,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,"MONROE y BALBIN, RICARDO, DR. AV.",13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0037,PEATON,FEMENINO,58,2021-05-11,2021,Tuesday,PEATON,1
2021-0038,1,2021-05-14,2021,5,14,11:40:00,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y SANTA FE AV.",14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,2021-0038,CONDUCTOR,FEMENINO,44,2021-05-14,2021,Friday,MOTO,1
2021-0039,1,2021-05-15,2021,5,15,12:09:00,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,2021-0039,CICLISTA,MASCULINO,86,2021-06-05,2021,Saturday,BICICLETA,0
2021-0040,1,2021-05-20,2021,5,20,05:50:00,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,2021-0040,CONDUCTOR,MASCULINO,27,2021-05-20,2021,Thursday,MOTO,1
2021-0041,1,2021-05-20,2021,5,20,08:30:00,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y CASARES AV.,14,-58.40986646,-34.5772806,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0041,PEATON,MASCULINO,75,2021-05-20,2021,Thursday,PEATON,1
2021-0042,1,2021-05-21,2021,5,21,05:00:00,5,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 10900,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0042,PEATON,MASCULINO,39,2021-05-21,2021,Friday,PEATON,1
2021-0043,1,2021-05-22,2021,5,22,18:26:00,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PILAR",9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,2021-0043,PEATON,MASCULINO,50,2021-05-22,2021,Saturday,PEATON,1
2021-0044,1,2021-05-25,2021,5,25,02:00:00,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y ACOSTA, MARIANO",9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0044,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2021-05-25,2021,Tuesday,MOTO,1
2021-0045,1,2021-05-26,2021,5,26,17:24:00,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,2021-0045,CONDUCTOR,MASCULINO,22,2021-05-26,2021,Wednesday,MULTIPLE,1
2021-0046,1,2021-05-31,2021,5,31,02:00:00,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,ELCANO AV. y GUZMAN AV.,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021-0046,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2021-05-31,2021,Monday,AUTO,1
2021-0047,1,2021-06-02,2021,6,2,16:00:00,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,2021-0047,CONDUCTOR,MASCULINO,59,2021-06-02,2021,Wednesday,MOTO,1
2021-0048,1,2021-06-03,2021,6,3,09:58:00,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,CAPDEVILA y CONGRESO AV.,12,-58.49026573,-34.5698141,BICICLETA-AUTO,BICICLETA,AUTO,2021-0048,CICLISTA,MASCULINO,44,2021-06-23,2021,Thursday,BICICLETA,0
2021-0049,1,2021-06-03,2021,6,3,20:30:00,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,2021-0049,CONDUCTOR,MASCULINO,74,2021-06-03,2021,Thursday,AUTO,1
2021-0050,1,2021-06-10,2021,6,10,13:30:00,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. 5958,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,2021-0050,CONDUCTOR,MASCULINO,56,2021-06-10,2021,Thursday,MOTO,1
2021-0051,1,2021-06-15,2021,6,15,19:20:00,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y EREZCANO AV.,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,2021-0051,PEATON,MASCULINO,73,2021-06-16,2021,Tuesday,PEATON,0
2021-0052,1,2021-06-20,2021,6,20,05:40:00,5,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 14723",8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021-0052,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2021-06-20,2021,Sunday,MOTO,1
2021-0053,1,2021-06-20,2021,6,20,12:00:00,12,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,CORRIENTES AV. 5783,15,-58.44399875,-34.5947736,PEATON-BICICLETA,PEATON,BICICLETA,2021-0053,PEATON,MASCULINO,58,2021-06-30,2021,Sunday,PEATON,0
2021-0054,1,2021-06-22,2021,6,22,14:44:00,14,TABARE Y EREZCANO,CALLE,TABARE,TABARE y EREZCANO,4,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,2021-0054,CONDUCTOR,MASCULINO,41,2021-06-22,2021,Tuesday,MOTO,1
2021-0055,1,2021-06-29,2021,6,29,12:20:00,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y PUEYRREDON AV.,3,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,2021-0055,PASAJERO_ACOMPAÑANTE,MASCULINO,47,2021-06-29,2021,Tuesday,MOTO,1
2021-0056,1,2021-07-09,2021,7,9,23:25:00,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,"CORRALES y MORENO, PERITO AV.",4,-58.42473018,-34.6500828,BICICLETA-AUTO,BICICLETA,AUTO,2021-0056,CICLISTA,MASCULINO,60,2021-07-09,2021,Friday,BICICLETA,1
2021-0057,1,2021-07-10,2021,7,10,23:30:00,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),2,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021-0057,CONDUCTOR,MASCULINO,46,2021-07-10,2021,Saturday,AUTO,1
2021-0058,1,2021-07-21,2021,7,21,00:40:00,0,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y VEDIA",12,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,2021-0058,PEATON,MASCULINO,24,2021-07-21,2021,Wednesday,PEATON,1
2021-0059,1,2021-07-22,2021,7,22,01:20:00,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. 2269",3,-58.3964074,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021-0059,PASAJERO_ACOMPAÑANTE,FEMENINO,44,2021-07-22,2021,Thursday,AUTO,1
2021-0060,1,2021-07-22,2021,7,22,12:30:00,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y RIVADAVIA AV.",5,-58.41971993,-34.6111224,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0060,PEATON,FEMENINO,80,2021-07-22,2021,Thursday,PEATON,1
2021-0061,1,2021-07-24,2021,7,24,09:15:00,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",4,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,2021-0061,PEATON,FEMENINO,55,2021-07-24,2021,Saturday,PEATON,1
2021-0062,1,2021-07-27,2021,7,27,07:16:00,7,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,LA PLATA AV. 2723,4,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,2021-0062,CONDUCTOR,MASCULINO,73,2021-07-27,2021,Tuesday,AUTO,1
2021-0063,1,2021-08-02,2021,8,2,04:40:00,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. 2906",7,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,2021-0063,PASAJERO_ACOMPAÑANTE,FEMENINO,31,2021-08-02,2021,Monday,AUTO,1
2021-0064,1,2021-08-02,2021,8,2,20:00:00,20,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y TONELERO",9,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,2021-0064,PEATON,MASCULINO,37,2021-08-03,2021,Monday,PEATON,0
2021-0065,1,2021-08-06,2021,8,6,08:30:00,8,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA PLATA AV.,6,-58.42675754,-34.6269973,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0065,PEATON,FEMENINO,63,2021-08-10,2021,Friday,PEATON,0
2021-0066,1,2021-08-06,2021,8,6,20:00:00,20,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,"LOPE DE VEGA AV. y PAZ, GRAL. AV.",11,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,2021-0066,PEATON,MASCULINO,59,2021-08-09,2021,Friday,PEATON,0
